Surface,Chambres,SDB,Quartier,Ville,Année_construction,Meublé,Étage,Ascenseur,Garage,Climatisation,Cuisine_équipée,Vue_mer,Proximité_transports,Balcon,Prix
109.33926020328654,4,2,Gueliz,Fès,2015,1.0,1,1,0,1,0.0,1,1.0,0.0,653681.2367383648
150.99872123729142,3,2,Oasis,Fès,2010,0.0,3,1,1,1,1.0,1,0.0,1.0,863947.5780504686
132.14629456704657,3,3,Gueliz,Fès,2022,1.0,4,0,0,0,0.0,1,0.0,0.0,957845.2852528099
105.71906773795072,2,3,Hay Riad,Rabat,1970,1.0,3,1,1,1,1.0,0,1.0,0.0,742475.1174651508
128.2393174230245,4,3,Hay Riad,Rabat,2004,1.0,1,1,0,0,0.0,1,0.0,1.0,850317.2889382256
69.02428289417381,5,1,Maarif,Rabat,1951,1.0,3,0,0,1,0.0,0,1.0,0.0,459790.10501467047
111.93781149840427,4,1,Oasis,Rabat,1952,1.0,3,1,0,0,1.0,0,1.0,0.0,492244.0047177392
154.2791904919933,4,1,Agdal,Casablanca,1962,0.0,2,1,0,0,1.0,1,0.0,1.0,939269.9707591351
93.45862313822879,2,2,Oasis,Tanger,1970,0.0,2,0,1,0,1.0,1,0.0,0.0,654390.5144502064
74.57098214142746,3,3,Agdal,Fès,1982,1.0,1,0,1,1,1.0,0,1.0,1.0,771925.2341337154
80.43733334220818,4,1,Gueliz,Casablanca,1969,0.0,1,1,0,1,1.0,1,1.0,0.0,708092.6822913582
67.31100887972835,4,2,Agdal,Rabat,1967,0.0,0,0,0,0,1.0,0,1.0,1.0,531271.3870164595
76.4571427561689,4,3,Gueliz,Fès,1987,0.0,5,0,1,1,0.0,0,0.0,1.0,572509.9582798702
88.88475704229913,1,2,Oasis,Tanger,1974,1.0,3,1,0,1,0.0,1,1.0,0.0,448252.79566081957
57.832989424640736,4,3,Oasis,Fès,1987,0.0,5,0,1,0,0.0,0,0.0,0.0,507360.8767402728
100.46855001848809,4,1,Maarif,Marrakech,1964,1.0,0,1,1,1,0.0,1,0.0,0.0,710287.8838697583
127.06831521359942,5,2,Maarif,Marrakech,1978,1.0,0,1,0,1,1.0,1,0.0,0.0,920836.4145222494
72.76731459559238,1,2,Gueliz,Casablanca,2013,1.0,4,0,0,0,0.0,1,,0.0,389863.31755334826
145.57851770925305,4,2,Gueliz,Tanger,1981,0.0,0,0,1,1,0.0,0,0.0,0.0,1067618.5971121457
115.32376265582784,4,3,Hay Riad,Casablanca,2021,1.0,0,0,1,0,0.0,0,1.0,1.0,961157.6472307006
130.9174175687217,2,3,Hay Riad,Fès,1992,0.0,3,1,1,1,1.0,1,0.0,0.0,844169.4554743185
80.26496338443589,2,2,Hay Riad,Tanger,1962,0.0,0,0,1,1,1.0,1,1.0,0.0,649200.4632040174
125.63575681199848,1,3,Oasis,Casablanca,1974,1.0,3,1,1,1,0.0,0,0.0,0.0,570250.40638701
67.2419829881406,5,2,Agdal,Fès,1998,1.0,5,0,0,1,0.0,0,1.0,1.0,406832.9280340704
126.70742502509526,1,1,Gueliz,Rabat,1957,1.0,3,1,1,0,0.0,1,0.0,0.0,785353.4600295722
105.15518019380593,1,2,Maarif,Fès,1977,1.0,0,1,0,0,0.0,1,0.0,0.0,699498.275518673
116.5975365995435,2,2,Gueliz,Casablanca,1960,0.0,3,0,1,1,0.0,1,1.0,0.0,788476.3711664877
64.73216183125444,2,3,Agdal,Tanger,2004,1.0,1,1,1,1,1.0,0,0.0,1.0,478993.4111096844
73.14790473170186,5,3,Gueliz,Tanger,1959,0.0,1,1,0,1,1.0,1,1.0,0.0,727997.12568318
117.91684654760155,4,3,Maarif,Rabat,2008,1.0,3,1,0,1,0.0,0,0.0,1.0,681143.3838687425
71.54955987327398,5,1,Maarif,Casablanca,2014,1.0,5,0,1,1,1.0,0,0.0,0.0,521950.01181418763
113.8961887629737,4,1,Agdal,Rabat,1954,0.0,5,0,1,0,0.0,0,1.0,0.0,914431.7058429312
58.98586580619263,3,1,Maarif,Marrakech,1969,0.0,1,0,1,1,1.0,0,1.0,0.0,411498.3896832411
125.44522638000004,2,3,Oasis,Fès,1954,0.0,4,0,0,1,1.0,0,1.0,0.0,889886.9798263356
63.02430055694473,3,2,Maarif,Marrakech,2016,0.0,5,0,0,1,1.0,1,1.0,0.0,487770.5995509257
116.5689981303857,3,2,Agdal,Marrakech,1979,1.0,2,0,1,0,0.0,0,1.0,0.0,749596.7090991132
118.76892800938003,2,2,Agdal,Rabat,1983,1.0,1,0,1,0,1.0,0,0.0,0.0,832695.2869593878
79.09684544711276,3,3,Gueliz,Rabat,1950,1.0,0,1,1,0,0.0,1,1.0,1.0,478008.03852405964
117.4607970125418,1,3,Maarif,Fès,1976,0.0,1,1,0,0,0.0,1,0.0,0.0,865494.368197094
107.81326790000668,4,1,Maarif,Rabat,2012,1.0,4,0,0,1,1.0,0,1.0,0.0,673222.2110200244
83.83474431421786,5,3,Agdal,Rabat,1983,0.0,4,1,1,0,0.0,1,1.0,0.0,734727.9386321222
69.74335947771375,2,2,Gueliz,Rabat,1981,0.0,4,0,1,0,1.0,0,0.0,1.0,404940.6056711126
41.121229249822626,1,1,Gueliz,Rabat,2020,1.0,5,1,1,1,0.0,0,0.0,1.0,198176.99167033096
110.48950141899081,5,1,Oasis,Rabat,1995,0.0,5,0,0,0,1.0,1,1.0,1.0,642844.0566971203
53.05591685913834,5,3,Oasis,Marrakech,2017,0.0,1,1,0,1,1.0,1,0.0,1.0,457983.2640959916
102.86032598323925,5,1,Agdal,Marrakech,2006,0.0,2,1,1,0,0.0,0,0.0,1.0,690706.5618236273
92.09655351753253,3,1,Gueliz,Fès,1971,0.0,0,1,0,0,1.0,1,1.0,0.0,641374.3882000371
120.37428326314586,3,3,Gueliz,Tanger,1978,0.0,2,0,1,0,1.0,1,1.0,0.0,899556.8595249115
90.93863501530407,3,1,Oasis,Fès,1994,0.0,5,0,0,1,1.0,0,1.0,1.0,564697.4462788797
90.11656640958726,3,2,Oasis,Casablanca,1994,1.0,5,1,0,0,0.0,0,0.0,0.0,693863.5457510683
121.95612112864887,1,3,Agdal,Fès,2016,0.0,1,1,0,1,1.0,1,1.0,0.0,879965.0894855964
110.05174087252352,3,2,Gueliz,Fès,1970,1.0,2,1,0,0,1.0,0,1.0,1.0,650089.7482653126
109.48467871548334,2,2,Agdal,Rabat,1970,0.0,3,0,0,0,1.0,1,0.0,0.0,343240.59277044534
114.07802769425578,5,2,Oasis,Rabat,2009,1.0,0,0,1,1,0.0,0,1.0,0.0,804637.8481634249
53.93283630378683,1,2,Maarif,Rabat,1978,1.0,3,0,0,0,0.0,1,0.0,1.0,385200.51876892237
122.70366039960946,3,1,Oasis,Tanger,1982,1.0,3,0,1,0,0.0,1,1.0,1.0,648631.676411422
118.37406382040807,5,1,Gueliz,Rabat,1988,0.0,2,1,1,1,,0,1.0,0.0,918986.6051079528
69.49950614270509,1,3,Agdal,Casablanca,2011,1.0,3,0,1,1,0.0,0,1.0,0.0,407147.7067137768
92.67758578977396,5,3,Gueliz,Marrakech,2020,1.0,0,1,0,0,1.0,0,1.0,1.0,602520.8462341027
98.82078137117107,1,2,Oasis,Casablanca,1994,1.0,3,1,0,1,1.0,0,1.0,1.0,822078.7603714175
95.96509646794802,4,2,Oasis,Tanger,2007,1.0,1,0,0,1,0.0,0,1.0,1.0,614785.2574098659
110.01579899705604,1,3,Hay Riad,Rabat,2022,1.0,0,0,0,1,1.0,0,1.0,1.0,674784.2346006313
142.9410034549355,3,3,Oasis,Fès,1950,0.0,1,0,1,0,1.0,1,1.0,1.0,976735.3078863415
132.45300183018486,5,3,Gueliz,Marrakech,1960,0.0,1,0,0,0,0.0,1,0.0,0.0,794648.907224223
60.63342419705781,5,3,Agdal,Tanger,1981,0.0,5,0,0,1,0.0,1,0.0,0.0,494701.1157101101
118.66209970918146,5,2,Agdal,Casablanca,2023,1.0,4,1,1,0,1.0,0,0.0,0.0,792059.5646155244
139.8679995860623,2,3,Hay Riad,Rabat,1998,1.0,4,1,0,0,0.0,1,1.0,1.0,1030596.0063484638
111.60425562067608,2,1,Gueliz,,1979,0.0,1,0,1,1,0.0,0,1.0,1.0,547933.5381496712
132.729412755579,3,2,Oasis,Tanger,2009,1.0,5,1,1,0,0.0,0,1.0,0.0,902602.4287828397
160.36811337102296,4,1,Maarif,Fès,1959,1.0,3,1,1,1,1.0,1,1.0,1.0,1051714.6747521127
130.71128638320943,2,3,Agdal,Fès,1970,1.0,1,0,1,1,0.0,0,1.0,0.0,775882.5872780797
107.47925786925187,1,1,Gueliz,,1955,1.0,1,1,1,0,1.0,1,1.0,0.0,577865.8007838866
131.3526542225426,3,3,Hay Riad,Casablanca,1987,1.0,4,1,0,0,1.0,1,0.0,0.0,772248.1663373669
104.34663499290673,4,1,Maarif,Fès,2007,1.0,2,1,0,1,1.0,0,1.0,0.0,1009581.325187436
100.71709129854867,1,2,Gueliz,Tanger,1957,0.0,2,0,0,0,0.0,0,0.0,0.0,693706.4058092295
89.45757292858802,5,1,Oasis,Tanger,2019,1.0,5,0,1,1,1.0,1,1.0,1.0,653750.8203520416
146.90240076496326,2,2,Agdal,Tanger,2012,1.0,5,1,0,0,1.0,1,0.0,0.0,891892.8317889739
75.44714002173995,1,1,Oasis,,1983,0.0,2,0,0,1,,0,0.0,0.0,391801.9805239707
145.97103174034348,4,1,Hay Riad,Marrakech,1998,0.0,1,1,1,0,1.0,0,0.0,1.0,747330.3672795884
114.99592371221114,3,2,Agdal,Casablanca,1989,0.0,1,1,0,1,1.0,1,1.0,1.0,717133.2285043043
58.02081475594176,1,2,Maarif,Fès,1978,0.0,3,0,0,0,1.0,0,0.0,0.0,345099.1804016557
111.02947878974265,3,3,Agdal,Tanger,1958,0.0,5,0,0,1,0.0,0,1.0,0.0,864685.102431468
36.99920477045128,5,2,Oasis,Fès,1970,0.0,4,0,0,1,1.0,0,1.0,0.0,408417.9421006456
118.76524050493107,4,2,Gueliz,Tanger,1981,0.0,5,1,1,0,0.0,0,1.0,0.0,701500.8620369437
126.55694448966973,4,3,Gueliz,Marrakech,2021,1.0,1,0,1,0,0.0,1,0.0,0.0,1039013.2743583801
82.2293213304384,2,2,Gueliz,Tanger,2004,0.0,0,1,1,1,0.0,0,1.0,0.0,448846.05522600596
103.70643087866748,4,2,Hay Riad,Casablanca,1992,0.0,5,0,1,1,1.0,0,0.0,1.0,678785.7921342315
158.62472301250858,1,1,Hay Riad,Rabat,1959,0.0,0,0,0,0,0.0,1,1.0,1.0,1014022.6644706652
84.8275988721419,1,3,Gueliz,Tanger,1998,0.0,4,0,0,0,0.0,0,0.0,0.0,424666.15131762216
68.23277238830198,1,3,Maarif,Casablanca,1962,1.0,0,0,1,1,1.0,1,0.0,1.0,433161.51113003877
144.44990207387798,5,1,Oasis,Marrakech,1990,1.0,0,1,1,1,0.0,0,1.0,0.0,839928.0596097196
158.87761571592384,4,3,Maarif,Marrakech,1980,1.0,4,0,1,0,1.0,1,0.0,0.0,1085815.2120950234
100.11087015543542,4,1,Gueliz,Rabat,1981,1.0,5,1,1,0,1.0,1,0.0,0.0,539108.8474730676
130.3438910622507,1,2,Oasis,Fès,1994,0.0,1,1,1,1,1.0,0,0.0,0.0,729474.6723019818
140.24427746592642,2,3,Hay Riad,Fès,1962,1.0,1,0,0,1,1.0,1,0.0,1.0,785423.8878176202
77.72547302384848,2,2,Agdal,Tanger,1974,0.0,3,1,0,1,0.0,1,0.0,0.0,511747.88292945287
85.44082493896396,4,3,Agdal,Marrakech,2017,1.0,1,1,1,1,0.0,0,0.0,0.0,672941.157254634
136.92623539464205,4,2,Oasis,Casablanca,1964,1.0,0,1,1,0,0.0,1,0.0,1.0,779035.8258141183
150.55042836125529,3,3,Maarif,Rabat,2013,0.0,0,0,0,1,1.0,0,1.0,0.0,811052.7631152001
116.88642580523064,4,3,Oasis,Fès,2009,0.0,3,0,1,0,0.0,1,0.0,1.0,767398.1991831546
73.60556939493837,1,2,Maarif,Tanger,1957,1.0,4,0,0,1,1.0,0,0.0,1.0,411447.556053084
159.61183335098323,5,1,Maarif,Tanger,2023,1.0,0,0,1,0,0.0,0,1.0,1.0,1044555.6668054821
84.07087306564107,4,3,Agdal,Marrakech,1966,1.0,1,1,0,1,1.0,0,1.0,1.0,443333.93744303554
89.94586656485644,4,1,Hay Riad,Casablanca,1954,1.0,1,1,0,0,0.0,1,1.0,1.0,615862.2647019273
110.27013503468865,1,1,Gueliz,Casablanca,1962,1.0,1,0,0,1,0.0,0,0.0,1.0,509189.007902739
146.62481262144323,3,1,Hay Riad,Fès,1970,0.0,0,1,1,1,0.0,0,1.0,1.0,712079.9117051001
125.6192792965667,4,1,Gueliz,Tanger,1993,1.0,2,1,1,0,1.0,1,1.0,0.0,721521.8204630518
112.44596501085731,2,1,Agdal,Marrakech,2002,1.0,0,1,0,0,1.0,1,1.0,0.0,619920.52214516
113.89865590354319,2,1,Gueliz,Casablanca,1977,1.0,0,0,0,0,1.0,1,0.0,0.0,589899.053012006
101.30544005930398,2,3,Maarif,Tanger,2015,0.0,2,1,0,1,1.0,1,1.0,0.0,604423.834833913
116.74418543555518,5,1,Oasis,Casablanca,1970,1.0,2,0,1,0,0.0,0,0.0,1.0,730494.6514956793
30.0,5,3,Gueliz,Rabat,2006,0.0,1,0,0,1,1.0,0,1.0,1.0,283026.61148967996
91.10177622790604,4,3,Hay Riad,Casablanca,2004,0.0,1,1,0,0,0.0,0,1.0,0.0,643952.1769486894
107.23965804750343,4,3,Agdal,Casablanca,1951,0.0,1,1,1,1,0.0,1,1.0,0.0,813875.4353249642
65.46957749141478,4,2,Agdal,Tanger,2014,1.0,0,1,0,0,1.0,1,0.0,1.0,575301.9631431932
111.5896995343468,5,1,Oasis,Casablanca,1952,0.0,5,1,1,0,1.0,1,0.0,0.0,748144.8994907276
93.86586337041635,4,2,Maarif,Casablanca,2008,1.0,4,1,0,0,1.0,0,1.0,1.0,670276.9333246669
152.6642709494647,1,1,Maarif,Rabat,2012,1.0,5,0,1,0,1.0,0,1.0,1.0,680002.8769163387
147.19059175644568,3,2,Agdal,Casablanca,1954,1.0,3,0,0,1,1.0,0,1.0,0.0,755910.0924261692
86.02583292645511,2,3,Maarif,Casablanca,2015,1.0,4,1,1,1,0.0,1,1.0,0.0,630955.2400032553
95.47486865299913,2,2,Oasis,Tanger,1967,0.0,2,0,1,1,0.0,0,0.0,0.0,545253.4025682192
97.78157303174822,1,3,Agdal,Marrakech,1958,0.0,0,0,1,1,1.0,1,1.0,1.0,622028.4504317662
86.45021571521131,4,2,Maarif,Rabat,1971,1.0,5,0,1,0,0.0,1,0.0,0.0,587113.327318635
105.8507495208438,5,1,Gueliz,Casablanca,1977,1.0,0,1,0,1,0.0,0,1.0,0.0,779725.6757562624
77.25153793337229,4,1,Gueliz,Marrakech,2009,0.0,3,1,1,1,0.0,0,1.0,1.0,676379.201193903
66.08153995187422,4,2,Maarif,Tanger,1961,0.0,4,0,0,1,1.0,0,0.0,0.0,456914.3950260044
118.68133671700807,2,2,Gueliz,Rabat,1986,1.0,2,1,1,0,1.0,1,1.0,1.0,759552.0738942173
118.88588752665433,2,1,Oasis,Tanger,1991,1.0,3,0,0,1,0.0,1,0.0,1.0,785079.3820991463
75.87052721020024,5,2,Hay Riad,Marrakech,2003,0.0,0,0,1,1,1.0,1,1.0,0.0,692430.663200729
126.86066292287799,2,2,Oasis,Rabat,1991,1.0,3,1,0,1,0.0,0,1.0,1.0,652146.7838272532
81.05266812504006,4,1,Oasis,Casablanca,2016,0.0,1,1,0,1,0.0,1,1.0,0.0,404296.38374012196
107.59495714113943,1,3,Maarif,Marrakech,2005,1.0,4,0,0,0,0.0,0,0.0,0.0,823482.1617302694
124.61032037837369,5,1,Oasis,Tanger,1995,1.0,2,0,0,0,1.0,0,0.0,0.0,701937.925345469
98.9916230588886,1,1,Maarif,Rabat,1954,1.0,1,1,1,0,0.0,1,1.0,1.0,754634.9842776167
113.64222736423403,4,2,Agdal,Marrakech,2005,1.0,4,1,0,0,0.0,1,1.0,0.0,976316.4097051877
84.50711068337284,5,1,Maarif,Marrakech,1972,1.0,1,0,1,1,1.0,1,0.0,1.0,713881.4663765561
94.10600249715708,1,1,Maarif,Tanger,2011,1.0,3,1,0,1,1.0,1,1.0,0.0,667580.3097866242
93.8242170735898,5,2,Agdal,Tanger,1962,1.0,2,1,1,1,0.0,0,1.0,1.0,642924.9939922863
77.60264960379283,4,2,Hay Riad,Casablanca,2008,1.0,5,1,1,0,0.0,1,1.0,1.0,606556.6382740941
94.69677510652653,5,3,Agdal,Casablanca,1977,0.0,3,0,1,1,1.0,0,0.0,1.0,627702.1016809039
53.5414510340876,4,1,Maarif,Marrakech,1955,1.0,3,1,0,0,0.0,0,1.0,0.0,537082.2876671675
85.26538758573686,5,3,Gueliz,Tanger,2010,0.0,4,0,1,1,0.0,0,1.0,0.0,880777.07873978
91.45373519890987,5,3,Maarif,Marrakech,2010,0.0,2,1,0,1,0.0,1,1.0,0.0,847139.7190158137
92.3146074251386,2,3,Agdal,Fès,1994,1.0,2,0,1,0,0.0,0,0.0,1.0,562632.8949142852
92.75507662387663,4,3,Maarif,Tanger,1961,1.0,3,0,0,1,0.0,0,1.0,1.0,545514.8324693675
98.14707400419613,3,1,Agdal,Fès,1984,0.0,2,0,0,1,1.0,1,1.0,0.0,857711.5818407091
114.38324554258192,5,1,Oasis,Fès,2011,1.0,0,1,0,1,0.0,0,0.0,0.0,624028.4702665183
126.23551222397568,1,1,Hay Riad,Tanger,1954,0.0,2,0,0,1,1.0,1,0.0,0.0,772010.2396385557
80.50704319455198,2,3,Hay Riad,Casablanca,2015,0.0,3,1,1,0,0.0,1,1.0,0.0,664889.1545798073
63.90397433832567,2,2,Agdal,Marrakech,2017,0.0,0,0,1,1,1.0,1,1.0,1.0,601726.8024564744
68.7386676327069,5,1,Hay Riad,Rabat,2014,0.0,0,0,0,0,,1,0.0,1.0,703894.0889381084
85.38391236415218,3,3,Gueliz,Rabat,2015,0.0,4,0,0,1,0.0,1,0.0,0.0,607266.1913668354
89.44236046550472,2,3,Gueliz,Tanger,1990,1.0,3,0,0,0,0.0,0,1.0,1.0,531049.5242744986
76.90011801407628,4,3,Hay Riad,Casablanca,1976,0.0,2,0,0,1,0.0,0,0.0,1.0,459346.71024684724
61.116500072503165,5,3,Agdal,Casablanca,1954,0.0,5,1,0,1,1.0,0,0.0,0.0,338227.0879793558
86.31637517577435,5,3,Gueliz,Casablanca,1954,1.0,0,1,1,0,0.0,1,0.0,1.0,705683.7990610711
105.44279860341913,3,3,Hay Riad,Rabat,1962,0.0,3,0,1,0,0.0,1,0.0,1.0,854681.9276702758
117.85088397506695,4,1,Maarif,Fès,1958,1.0,4,1,1,1,0.0,1,0.0,1.0,706875.1762598542
83.27730840675036,4,2,Gueliz,Rabat,1997,1.0,1,0,1,0,0.0,0,0.0,0.0,620530.465897271
87.61006533569697,3,1,Oasis,Casablanca,1981,0.0,1,1,1,1,1.0,0,1.0,1.0,624027.4028456695
72.19905073458068,1,1,Gueliz,Rabat,1985,1.0,2,0,1,1,0.0,0,1.0,0.0,369527.02785667265
99.05682488875671,4,3,Hay Riad,Rabat,1964,0.0,1,1,0,1,1.0,1,1.0,1.0,819180.9718499299
74.54714097427556,1,1,Hay Riad,Marrakech,1958,1.0,0,1,0,0,0.0,1,1.0,1.0,744159.0400640998
117.193834397236,1,2,Hay Riad,Tanger,1965,1.0,5,1,1,0,1.0,0,0.0,0.0,677194.4309320451
46.424005241976666,5,2,Agdal,Fès,1955,1.0,0,0,0,1,1.0,0,0.0,1.0,483262.7387212399
89.21110982642612,5,3,Agdal,Marrakech,2021,0.0,3,1,1,1,1.0,0,1.0,1.0,701625.3230889473
109.03322017575226,2,2,Maarif,Tanger,1982,1.0,2,1,0,1,1.0,0,1.0,0.0,492049.8336782303
105.51503548967513,5,3,Maarif,Casablanca,1991,0.0,5,0,0,1,1.0,1,1.0,1.0,598897.7451723295
180.7910099194149,4,2,Gueliz,Marrakech,2008,0.0,3,1,0,0,1.0,1,1.0,0.0,1149944.5283413155
110.49400073703723,4,2,Hay Riad,Tanger,1985,0.0,5,0,1,0,0.0,1,0.0,1.0,756864.2236361646
69.87836209473969,1,1,Maarif,Marrakech,1983,1.0,3,1,0,1,0.0,0,0.0,1.0,331527.6303267926
97.1360725873278,4,2,Hay Riad,Rabat,1951,1.0,2,0,0,0,1.0,1,0.0,0.0,725273.9808277979
46.71260999600645,5,3,Gueliz,Rabat,1962,1.0,5,0,1,0,0.0,0,0.0,1.0,532716.2938478042
97.58200752109717,5,2,Agdal,Marrakech,1992,1.0,5,0,0,1,0.0,0,1.0,0.0,562620.9788902088
75.00831828997724,5,2,Maarif,Marrakech,2023,1.0,3,0,1,1,0.0,1,1.0,0.0,545402.0566996828
127.46170826680485,3,1,Oasis,Fès,2006,1.0,5,0,0,1,1.0,1,0.0,1.0,529906.3472566268
83.51379176213395,4,3,Oasis,Casablanca,1956,1.0,1,0,1,0,1.0,1,0.0,1.0,742503.3036558564
96.4970225261426,2,3,Oasis,Rabat,2008,1.0,4,0,1,1,0.0,0,1.0,0.0,723196.7180184596
80.9332647578679,4,3,Oasis,Marrakech,2008,1.0,3,0,0,0,0.0,1,0.0,0.0,667698.1747057283
152.16554055559993,4,1,Oasis,Tanger,2000,1.0,5,1,1,1,0.0,0,1.0,0.0,745784.0082589037
90.36271701646265,3,2,Oasis,Casablanca,1952,0.0,0,1,0,1,0.0,1,0.0,1.0,732125.7875886024
154.97671130437607,4,3,Oasis,Tanger,1976,1.0,0,1,1,1,0.0,0,0.0,0.0,1016894.3949192895
124.424552863548,1,2,Maarif,Casablanca,2003,1.0,1,1,0,0,1.0,0,1.0,1.0,653926.0928843385
114.46200182006159,5,2,Oasis,Tanger,2013,0.0,3,0,0,0,1.0,0,1.0,0.0,873244.5959347902
111.06199441952559,5,2,Oasis,Rabat,1983,0.0,3,1,1,0,0.0,1,1.0,1.0,842473.5862061105
111.81391894648755,3,1,Gueliz,Marrakech,1972,1.0,2,0,0,1,1.0,1,0.0,0.0,650517.4367455791
42.1698226196317,5,2,Maarif,Marrakech,1997,0.0,3,1,1,1,1.0,0,0.0,0.0,304947.3069180504
91.6334981754773,1,1,Gueliz,Fès,2004,1.0,3,0,0,1,0.0,1,0.0,1.0,487365.8862569049
125.35473913552966,3,1,Hay Riad,Marrakech,1966,0.0,0,0,1,1,1.0,1,0.0,0.0,807327.0234694515
98.53308449577683,2,1,Oasis,Rabat,2011,0.0,2,1,1,1,1.0,1,0.0,1.0,724992.0274086188
57.84430459589275,5,3,Agdal,Casablanca,2010,1.0,3,0,0,1,1.0,1,1.0,1.0,507648.7409468222
98.42786648267591,4,1,Oasis,Casablanca,2010,0.0,5,0,1,1,1.0,0,0.0,1.0,599629.0590260617
151.12316548766472,1,3,Oasis,Marrakech,1993,1.0,1,0,1,0,0.0,1,1.0,0.0,807572.1471397761
137.40675146604158,1,1,Gueliz,Tanger,2020,1.0,3,1,0,0,1.0,0,0.0,1.0,856823.5527584599
98.13987971901905,5,1,Hay Riad,Marrakech,1952,0.0,2,1,1,0,1.0,1,1.0,1.0,803820.9221072397
128.5434783117426,2,1,Gueliz,Casablanca,2022,1.0,1,1,0,1,1.0,0,0.0,0.0,703882.8788436141
89.00478938895844,4,1,Maarif,Fès,2016,0.0,1,1,0,0,1.0,0,0.0,0.0,476061.25295242656
48.88385239519843,2,2,Hay Riad,Casablanca,1957,1.0,1,1,0,0,0.0,1,1.0,0.0,402775.8799527592
72.26602035611337,2,2,Hay Riad,Tanger,1975,1.0,0,1,0,1,0.0,0,1.0,0.0,309077.4119475845
146.88666305524595,5,1,Hay Riad,Tanger,1964,0.0,0,0,1,1,0.0,1,1.0,0.0,820869.5729398746
91.78020754512087,4,2,Gueliz,Fès,1954,1.0,1,1,1,0,1.0,1,1.0,1.0,774117.2604221904
92.69848061874946,5,3,Oasis,Tanger,1962,0.0,5,1,1,0,0.0,0,0.0,0.0,895145.8143131349
91.00485411175359,5,2,Oasis,Marrakech,1961,0.0,0,1,1,0,0.0,0,0.0,1.0,436497.22771641077
157.12409768719021,1,2,Oasis,Marrakech,2012,1.0,1,0,1,0,0.0,1,0.0,1.0,951113.7487025737
148.7787674608619,5,2,Oasis,Casablanca,1957,0.0,1,1,0,0,0.0,0,1.0,0.0,679050.2200155009
166.563407003444,3,1,Oasis,Rabat,2023,1.0,4,0,1,1,1.0,0,1.0,0.0,949510.8679002131
95.22864368799846,4,3,Maarif,Marrakech,1983,1.0,0,0,0,0,0.0,0,0.0,0.0,602709.7740885544
108.86873466241285,1,1,Agdal,Marrakech,2021,0.0,4,0,0,0,0.0,1,0.0,1.0,685980.0306217325
54.500723517376265,4,3,Hay Riad,Fès,1971,0.0,5,0,1,0,0.0,0,0.0,1.0,506294.9922527566
144.30803278354824,1,1,Agdal,Marrakech,1999,1.0,5,1,0,1,0.0,0,1.0,1.0,857635.5637839972
64.96661346196194,3,2,Maarif,Casablanca,1961,1.0,1,1,1,0,1.0,1,0.0,0.0,390714.69991202425
106.50326691287887,5,3,Oasis,Fès,1971,1.0,1,1,0,1,0.0,1,0.0,1.0,839501.8663514471
67.08092417101469,1,2,Maarif,Marrakech,2007,1.0,4,0,1,1,0.0,0,0.0,1.0,438013.4887426183
82.33399519783912,1,3,Maarif,Casablanca,1968,0.0,2,0,1,0,1.0,0,1.0,0.0,520656.269194098
74.88212706850899,1,3,Agdal,Fès,1954,0.0,1,0,1,0,1.0,1,0.0,1.0,635449.938231832
81.76374217972547,3,1,Hay Riad,Rabat,1965,1.0,5,1,1,1,0.0,0,0.0,0.0,663702.0809052435
83.82631890553064,4,1,Gueliz,Casablanca,1990,0.0,5,0,0,1,0.0,1,0.0,0.0,623349.8684089073
83.55193615224769,3,2,Gueliz,Marrakech,2023,0.0,0,1,0,1,0.0,0,0.0,1.0,388569.56844220805
125.00001735340922,1,2,Hay Riad,Fès,1968,1.0,3,0,0,1,1.0,0,1.0,1.0,841053.4993925288
66.8541162081244,1,3,Oasis,Rabat,2014,0.0,5,1,1,0,0.0,1,1.0,0.0,459812.0978445217
106.61624281041601,5,3,Maarif,Casablanca,1971,1.0,3,1,0,1,1.0,0,0.0,1.0,832690.9042670297
136.53877456916675,3,1,Oasis,Rabat,1966,0.0,3,0,0,0,1.0,0,0.0,1.0,813352.082690047
84.60410906459812,3,1,Maarif,Casablanca,1984,1.0,4,1,0,1,1.0,1,1.0,1.0,435282.00150016346
78.46243327757195,2,1,Gueliz,Marrakech,1988,0.0,1,0,1,1,0.0,0,1.0,0.0,407149.72382129956
93.08426124459247,4,1,Hay Riad,Casablanca,2022,1.0,5,1,0,1,0.0,1,1.0,1.0,737353.7543566566
135.3917562508213,2,1,Agdal,Marrakech,2004,1.0,5,1,0,0,1.0,0,1.0,0.0,671639.47690452
105.82322892860073,2,3,Agdal,Casablanca,1954,1.0,2,0,1,0,0.0,0,,1.0,634556.0509143309
84.06357116177205,4,3,Hay Riad,Fès,2022,1.0,0,0,0,1,0.0,0,0.0,1.0,720206.7047310718
114.5162995356412,5,2,Gueliz,Casablanca,1960,1.0,3,1,1,0,1.0,1,1.0,0.0,921648.332897996
66.9312355049073,5,3,Maarif,Casablanca,1989,0.0,3,0,0,0,1.0,0,1.0,1.0,752226.966535282
120.44078531328844,4,1,Agdal,Tanger,1953,0.0,0,1,0,0,1.0,0,1.0,1.0,763996.7923979892
112.25821923105303,4,3,Gueliz,Tanger,2007,0.0,3,1,0,1,0.0,0,1.0,0.0,815811.2370800106
90.76574586583348,3,3,Hay Riad,Casablanca,2014,0.0,4,1,1,0,1.0,1,0.0,1.0,698844.8704438352
